,target,Offset,RMSE,MAE,day,month,year,model,version
0,MultiXRF,OS0,1.2013653856553448,0.4558530127771787,12,1,2022,SVM-RBF,1.0.1
0,MultiXRF,OS1,1.0854704995559314,0.39664727529693533,12,1,2022,SVM-RBF,1.0.1
0,MultiXRF,OS2,1.1162266149990425,0.36058720592048327,12,1,2022,SVM-RBF,1.0.1
