,target,Offset,RMSE,MAE,MaxError,day,month,year,model,version
0,He_Por,OS0,2.5521262423966014,1.5264047373943885,8.142208514217756,12,1,2022,MVR,1.0.1
0,He_Por,OS1,2.382189418889065,1.4769940945175497,14.054611211546966,12,1,2022,MVR,1.0.1
0,He_Por,OS2,2.938678054092316,1.4076734916232745,19.805702306917738,12,1,2022,MVR,1.0.1
