,target,Offset,RMSE,MAE,MaxError,day,month,year,model,version
0,He_Por,OS0,2.6337554828607863,1.4004158137143783,16.122365568278518,12,1,2022,MVR,1.0.1
0,He_Por,OS1,2.886889664591959,1.709315804451923,13.35019984100234,12,1,2022,MVR,1.0.1
0,He_Por,OS2,2.1806966126991987,1.4931301368949148,6.694658660332718,12,1,2022,MVR,1.0.1
