,target,Offset,RMSE,MAE,MaxError,day,month,year,model,version
0,GZ,OS0,1.3998755110935328,0.8812171220034335,4.611351453065398,12,1,2022,MVR,1.0.1
0,GZ,OS1,1.1890649915837344,0.7263920778253343,5.516729678378564,12,1,2022,MVR,1.0.1
0,GZ,OS2,1.0953981785786688,0.6723327905279468,4.906079108297639,12,1,2022,MVR,1.0.1
