,target,Offset,RMSE,MAE,MaxError,day,month,year,model,version
0,GZ,OS0,1.4172146268134345,0.9018984127615992,4.600074137609099,12,1,2022,MVR,1.0.1
0,GZ,OS1,1.1806912987264917,0.7531510346863901,4.927617130783594,12,1,2022,MVR,1.0.1
0,GZ,OS2,1.1169343014075819,0.6821581822651146,4.304391406901113,12,1,2022,MVR,1.0.1
