,target,Offset,RMSE,MAE,MaxError,day,month,year,model,version
0,He_Por,OS0,2.495299305864915,1.3391859759151252,9.01411150784785,12,1,2022,MVR,1.0.1
0,He_Por,OS1,2.789708799007946,1.5732732696807536,13.685376691188921,12,1,2022,MVR,1.0.1
0,He_Por,OS2,2.926558833626597,1.3922841866770037,19.776435596861027,12,1,2022,MVR,1.0.1
