,target,Offset,RMSE,MAE,MaxError,day,month,year,model,version
0,GZ,OS0,1.4243801604075261,0.8806927813578818,4.104948254339401,12,1,2022,MVR,1.0.1
0,GZ,OS1,1.1941781463263033,0.7329021871071189,5.277962511549939,12,1,2022,MVR,1.0.1
0,GZ,OS2,1.10134162258407,0.693137161909831,4.9657310157347485,12,1,2022,MVR,1.0.1
