,target,Offset,RMSE,MAE,MaxError,day,month,year,model,version
0,He_Por,OS0,2.3852778226991695,1.4554623613088946,8.761267996002708,12,1,2022,MVR,1.0.1
0,He_Por,OS1,2.6050667732062034,1.4452688274577543,13.63282529095105,12,1,2022,MVR,1.0.1
0,He_Por,OS2,2.4552372216247327,1.5770620866941858,8.606081516461384,12,1,2022,MVR,1.0.1
