,target,Offset,RMSE,MAE,MaxError,day,month,year,model,version
0,He_Por,OS0,2.4282209535978083,1.5720735895500395,10.181753093400907,12,1,2022,MVR,1.0.1
0,He_Por,OS1,2.4946844215050237,1.369993203259046,15.740288994500306,12,1,2022,MVR,1.0.1
0,He_Por,OS2,2.4791154723221536,1.4462199147695571,11.962965299543935,12,1,2022,MVR,1.0.1
