,target,Offset,RMSE,MAE,MaxError,day,month,year,model,version
0,He_Por,OS0,2.7901063349052313,1.6276205436171498,8.14089435679675,12,1,2022,MVR,1.0.1
0,He_Por,OS1,2.384191620633659,1.6494196676282433,12.229336651957407,12,1,2022,MVR,1.0.1
0,He_Por,OS2,2.6769894688089484,1.346268926971666,19.73056388561087,12,1,2022,MVR,1.0.1
