,well,target,RMSE,MAE,MaxError,iter,day,month,year,model,version
0,F042,['gz_pchip_interp'],0.741008597659624,0.2299417184003083,4.885408461933954,700,28,11,2021,catboost,0.26.1
1,F042,['gz_pchip_interp'],0.6824005057306574,0.1212650565209219,5.306524130687233,700,28,11,2021,catboost,0.26.1
2,F042,['gz_pchip_interp'],1.180747426341302,0.2976247528363918,3.177418435826193,700,28,11,2021,catboost,0.26.1
