,well,target,RMSE,MAE,MaxError,iter,day,month,year,model,version
0,F041,['gz_pchip_interp'],0.704175475814413,0.20807802860236535,3.5228963222831506,700,28,11,2021,catboost,0.26.1
1,F041,['gz_pchip_interp'],0.6481840070917327,0.1180653045019664,3.6526746640746777,700,28,11,2021,catboost,0.26.1
2,F041,['gz_pchip_interp'],1.0038574160401919,0.9977661600652965,2.059897846505888,700,28,11,2021,catboost,0.26.1
