,well,target,RMSE,MAE,MaxError,iter,day,month,year,model,version
0,E945,['gz_pchip_interp'],0.7126218048992911,0.21047273540166378,3.5681665695197315,700,28,11,2021,catboost,0.26.1
1,E945,['gz_pchip_interp'],0.6530316915771737,0.1090409111857511,3.7233753802794274,700,28,11,2021,catboost,0.26.1
2,E945,['gz_pchip_interp'],1.3622451949338525,0.6181435353448193,4.08147097746809,700,28,11,2021,catboost,0.26.1
