,well,target,RMSE,MAE,MaxError,iter,day,month,year,model,version
0,F042,['gz_pchip_interp'],0.6952690185994566,0.21273137026473332,4.3505624044157205,700,16,12,2021,catboost,0.26.1
1,F042,['gz_pchip_interp'],0.6356435950505009,0.11814160144567598,4.2833363290665565,700,16,12,2021,catboost,0.26.1
2,F042,['gz_pchip_interp'],1.2024185810708903,0.619016585458831,3.0644868021364826,700,16,12,2021,catboost,0.26.1
