,well,target,RMSE,MAE,MaxError,iter,day,month,year,model,version
0,S179,['gz_pchip_interp'],0.695611701947919,0.2088856978858784,3.6745591712508543,700,28,11,2021,catboost,0.26.1
1,S179,['gz_pchip_interp'],0.6396550472618899,0.11570328821968001,3.9781406085258424,700,28,11,2021,catboost,0.26.1
2,S179,['gz_pchip_interp'],1.2917324173834641,1.3175666761494975,2.564815051707262,700,28,11,2021,catboost,0.26.1
