,well,target,RMSE,MAE,MaxError,iter,day,month,year,model,version
0,S179,['gz_pchip_interp'],0.7437080407749781,0.23711669886651432,4.291000840640094,700,16,12,2021,catboost,0.26.1
1,S179,['gz_pchip_interp'],0.6803954935256826,0.12227562624338084,4.230014978385131,700,16,12,2021,catboost,0.26.1
2,S179,['gz_pchip_interp'],1.2635934773751136,1.2359648712322635,2.4835702767997705,700,16,12,2021,catboost,0.26.1
