,well,target,RMSE,MAE,MaxError,iter,day,month,year,model,version
0,CEPO,['gz_pchip_interp'],0.703747251328799,0.20107569422978777,4.136551555927177,700,28,11,2021,catboost,0.26.1
1,CEPO,['gz_pchip_interp'],0.6546770620561558,0.10626829406890348,4.157660725927231,700,28,11,2021,catboost,0.26.1
2,CEPO,['gz_pchip_interp'],1.0681796762360996,0.7252609054946846,3.6732735604010482,700,28,11,2021,catboost,0.26.1
