,well,target,RMSE,MAE,MaxError,iter,day,month,year,model,version
0,S821,['gz_pchip_interp'],0.712792293454503,0.18507945237424162,5.437386541447063,700,16,12,2021,catboost,0.26.1
1,S821,['gz_pchip_interp'],0.6739521284677922,0.1102164994998951,5.489298521152746,700,16,12,2021,catboost,0.26.1
2,S821,['gz_pchip_interp'],1.5519739477965155,1.2536742288947185,2.753606326326102,700,16,12,2021,catboost,0.26.1
