,well,target,RMSE,MAE,MaxError,iter,day,month,year,model,version
0,E952,['gz_pchip_interp'],0.7094051454392075,0.2045872837897198,4.8873080727176035,700,16,12,2021,catboost,0.26.1
1,E952,['gz_pchip_interp'],0.6630356295650125,0.10089245949441361,4.1084036502837735,700,16,12,2021,catboost,0.26.1
2,E952,['gz_pchip_interp'],1.120195329368452,0.6127987432399198,3.109021159478484,700,16,12,2021,catboost,0.26.1
