,well,target,RMSE,MAE,MaxError,iter,day,month,year,model,version
0,E945,['gz_pchip_interp'],0.6973639922403235,0.20052462336578003,4.219880653005509,700,16,12,2021,catboost,0.26.1
1,E945,['gz_pchip_interp'],0.6393513574419181,0.09576784100152214,3.5737181098858146,700,16,12,2021,catboost,0.26.1
2,E945,['gz_pchip_interp'],1.215183332604443,0.6670114905988527,4.424930205329826,700,16,12,2021,catboost,0.26.1
