,well,target,RMSE,MAE,MaxError,iter,day,month,year,model,version
0,PDRMT,['gz_pchip_interp'],0.6981509354377018,0.17651193931889608,4.307430965024836,700,16,12,2021,catboost,0.26.1
1,PDRMT,['gz_pchip_interp'],0.6457037449789388,0.11168228259286828,4.076611461480733,700,16,12,2021,catboost,0.26.1
2,PDRMT,['gz_pchip_interp'],1.35486031904,1.0017535117985341,3.9832422109876067,700,16,12,2021,catboost,0.26.1
