,well,target,RMSE,MAE,MaxError,iter,day,month,year,model,version
0,F042,['gz_pchip_interp'],0.7420250526712849,0.22596207271170998,4.756940805149659,700,16,12,2021,catboost,0.26.1
1,F042,['gz_pchip_interp'],0.6880534907176347,0.1312299420503984,4.138442215924735,700,16,12,2021,catboost,0.26.1
2,F042,['gz_pchip_interp'],1.125956149677487,0.3478025130341469,3.003939607700892,700,16,12,2021,catboost,0.26.1
