,well,target,RMSE,MAE,MaxError,iter,day,month,year,model,version
0,F041,['gz_pchip_interp'],0.7632471862568446,0.22577115168817752,4.879937686417053,700,26,8,2021,catboost,0.26.1
1,F041,['gz_pchip_interp'],0.6605913559499478,0.10046196783685968,4.887772246758939,700,26,8,2021,catboost,0.26.1
2,F041,['gz_pchip_interp'],0.6481187218576596,0.40865037478381216,2.5251637647751757,700,26,8,2021,catboost,0.26.1
