,well,target,RMSE,MAE,MaxError,iter,day,month,year,model,version
0,E974,['gz_pchip_interp'],0.8067486059980306,0.2596531375665183,5.246084708868652,700,26,8,2021,catboost,0.26.1
1,E974,['gz_pchip_interp'],0.7160720096557516,0.10685414525264259,5.79365458044515,700,26,8,2021,catboost,0.26.1
2,E974,['gz_pchip_interp'],1.1030052537700732,0.7944318158139199,3.151781078567332,700,26,8,2021,catboost,0.26.1
