,well,target,RMSE,MAE,MaxError,iter,day,month,year,model,version
0,F042,['gz_pchip_interp'],0.7431451780451644,0.2426505512751791,3.4004690596062677,700,26,8,2021,catboost,0.26.1
1,F042,['gz_pchip_interp'],0.6759065749678814,0.1124965187335305,4.154733214521872,700,26,8,2021,catboost,0.26.1
2,F042,['gz_pchip_interp'],1.0553405360026953,0.3625070272487849,2.947947743595596,700,26,8,2021,catboost,0.26.1
