,well,target,RMSE,MAE,MaxError,iter,day,month,year,model,version
0,E934,['gz_pchip_interp'],0.7416194119340875,0.23477995083352798,4.413593072848698,700,26,8,2021,catboost,0.26.1
1,E934,['gz_pchip_interp'],0.6590783297995836,0.10575055275983036,4.575894536262815,700,26,8,2021,catboost,0.26.1
2,E934,['gz_pchip_interp'],2.396942509611024,2.3639520667941483,3.035165661808783,700,26,8,2021,catboost,0.26.1
