,well,target,RMSE,MAE,MaxError,iter,day,month,year,model,version
0,E952,['gz_pchip_interp'],0.7249369966114501,0.22491466498859358,3.5994540426844757,700,25,8,2021,catboost,0.26.1
1,E952,['gz_pchip_interp'],0.6386485066930856,0.11128115791593318,3.934249793169112,700,25,8,2021,catboost,0.26.1
2,E952,['gz_pchip_interp'],1.2922921928530298,0.8765813174109924,2.9805251342911445,700,25,8,2021,catboost,0.26.1
