,well,target,RMSE,MAE,MaxError,iter,day,month,year,model,version
0,PDRMT,['gz_pchip_interp'],0.7154174459907694,0.20009624328273512,5.121728857131005,700,26,8,2021,catboost,0.26.1
1,PDRMT,['gz_pchip_interp'],0.6429486257304167,0.08907869979349226,4.2717046207702225,700,26,8,2021,catboost,0.26.1
2,PDRMT,['gz_pchip_interp'],1.403083437991123,1.2490823612805557,3.0038832521404872,700,26,8,2021,catboost,0.26.1
